goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	136	Cayman Islands	5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.62039	31.65788	31.65788	31.65788	31.65788	31.65788	31.65788	31.65788	31.65788	31.65788	32.49265	32.49265	32.49265	32.49265	32.49265	32.49265	32.49265	32.49265	32.49265	32.49265	32.49265	32.49265	32.49265	32.49265	32.49265	32.49265	32.49265	32.49265	32.49265						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.23339	74.37046	74.37045	74.37046	74.37046	74.37045	74.37046	74.37046	74.37045	74.37046	74.37049	74.37049	74.37049	74.37049	74.37049	74.37049	74.37049	74.37049	74.37049	74.37049	74.37049	74.37049	74.37049	74.37049	74.37049	74.37049	74.37049	74.37049	74.37049	74.37049	74.37049	74.37049						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	143	Central Asia	3	142	Asia	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	11.96446	11.36825	12.21532	12.29041	11.6942	12.54127	12.29041	11.6942	12.54127	12.29041	11.6942	12.54127	12.29041	11.6942	12.54127	12.31919	11.72299	12.57006	12.31919	11.72299	12.57006	12.31919	11.72299	12.57006	13.47967	13.0108	13.72867	15.61238	15.21397	15.61238	15.61238	15.21397	15.61238	15.62366	15.22525	15.62366	16.21473	16.21473	16.21473	16.25263	16.25263	16.25263	16.25263	16.25263	16.25263	16.25263	16.25263	16.25263	16.25267	16.25267	16.25267	16.25267	16.25267	16.25267	16.25267	16.25267	16.25267	16.25267						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	35.94057	35.82062	35.94057	36.02838	35.90842	36.02838	36.02838	35.90842	36.02838	36.02838	35.90842	36.02838	36.02838	35.90842	36.02838	36.02838	35.90842	36.02838	36.02838	35.90842	36.02838	36.07726	35.9573	36.07726	37.58458	37.46462	37.58458	39.25833	39.13838	39.25833	41.16575	41.0458	41.16575	41.5151	41.39514	41.5151	42.02018	41.90022	42.02018	43.67398	43.67398	43.67398	43.67398	43.67398	43.67398	43.67398	43.67398	43.67398	43.67398	43.67398	43.67398	43.67398	43.67398	43.67398	43.67398	43.67398	43.67398	43.67398						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	145	Western Asia	3	142	Asia	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	10.02511	9.90948	10.09886	10.32605	10.21042	10.3998	10.59774	10.52341	10.63854	11.46182	11.38843	11.50263	12.01748	11.94409	12.05828	12.40282	12.32944	12.44362	12.94321	12.86983	12.98401	14.00966	13.91325	14.02555	15.42262	15.32613	15.43493	16.0844	15.99392	16.08599	16.22818	16.1377	16.22976	16.63698	16.578	16.63806	16.69249	16.63351	16.69357	17.31214	17.31214	17.31214	17.87149	17.87149	17.87149	17.87149	17.87149	17.87149	18.26002	18.26002	18.26002	18.26002	18.26002	18.26002	18.26002	18.26002	18.26002	18.26002						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	67.31376	67.31376	67.31376	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118	70.63118						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	15	Northern Africa	3	2	Africa	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	14.6673	14.6673	15.05805	16.4066	16.4066	16.79735	16.4066	16.4066	16.79735	18.9559	18.9559	19.34665	21.47306	21.47306	21.86381	22.58916	22.58916	22.97991	23.24184	23.24184	23.63259	25.66451	25.27376	25.66451	26.18574	25.795	26.18574	26.61506	26.22431	26.61506	26.91932	26.52858	26.91932	27.01075	26.62001	27.01075	39.07502	38.68428	39.07502	39.81737	39.81737	39.81737	39.81737	39.81737	39.81737	39.81737	39.81737	39.81737	40.09697	40.09697	40.09697	40.09697	40.09697	40.09697	40.09697	40.09697	40.09697	40.09697						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	150	Europe	2	1	World	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	47.50508	47.46951	47.52666	49.41017	49.3779	49.42783	50.79687	50.76509	50.81184	52.11121	52.08193	52.12509	56.89855	56.87096	56.91351	58.06879	58.04139	58.08349	60.21821	60.19031	60.23257	62.65338	62.62555	62.66764	63.34665	63.31927	63.36113	63.668	63.63922	63.67903	64.13323	64.10211	64.14194	64.66344	64.63225	64.6723	64.7541	64.72167	64.75921	65.67843	65.6511	65.68081	65.95745	65.93735	65.95758	66.08353	66.0832	66.08353	66.11301	66.11291	66.11301	66.15574	66.15574	66.15574	66.16188	66.16188	66.16188	66.16188						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	29.13072	29.13072	29.13072	29.13072	29.13072	29.13072	29.13072	29.13072	29.13072	29.13072	29.13072	29.13072	30.31227	30.31227	30.31227	31.15786	31.15786	31.15786	31.15786	31.15786	31.15786	31.15786	31.15786	31.15786	31.15786	31.15786	31.15786	31.2356	31.2356	31.2356	32.00145	32.00145	32.00145	32.00145	32.00145	32.00145	32.00145	32.00145	32.00145	32.77549	32.77549	32.77549	33.55068	33.55068	33.55068	34.75355	34.75355	34.75355	34.75355	34.75355	34.75355	34.80147	34.80147	34.80147	34.80166	34.80166	34.80166	34.80166						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	28.21447	27.44585	28.94165	30.14968	29.42339	30.76696	31.36816	30.73894	31.98555	33.31647	32.8545	33.91114	34.49133	33.92754	34.85517	34.91242	34.44975	35.22308	36.18388	35.87128	36.47387	36.38313	36.09172	36.61497	36.62062	36.33164	36.80339	37.09736	36.77625	37.22963	37.11971	36.8638	37.24854	37.34762	37.09134	37.43201	37.34762	37.09134	37.43201	37.68166	37.52999	37.68166	37.68166	37.52999	37.68166	37.70378	37.55782	37.70378	37.72943	37.59252	37.72943	37.72943	37.60895	37.72943	37.77154	37.77154	37.77154	37.77154						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	16	American Samoa	4	61	Polynesia	Country	-170.7187269	-14.30587306	ASM	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	61.4813	61.4813	61.4813	61.4813	61.4813	61.4813	61.4813	61.4813	61.4813	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499	61.49499						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	162	Christmas Island	4	53	Australia and New Zealand	Country	105.6426067	-10.4882473	CXR	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	62.86883	62.86883	62.86883	62.86883	62.86883	62.86883	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593	62.88593						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	166	Cocos (Keeling) Islands	4	53	Australia and New Zealand	Country	96.82633757	-12.18600682	CCK	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
