goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	35	South-Eastern Asia	3	142	Asia	Region								[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	61751.523972	61799.176552	61992.726638	62717.932529	63157.598684	63568.592684	63789.337747	64385.965665	64573.455504	64263.246216	64250.325543	63609.704294	63428.520744	63644.59148	63644.59148				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	2677.476897	2673.046017	2672.504384	2669.050744	2670.267612	2673.187558	2676.257682	2677.787831	2680.754941	2682.331911	2679.830442	2677.085003	2706.857437	2737.482721	2737.482721				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	14659.441451	14820.048726	15107.506439	15575.98741	15991.881679	16221.049526	16255.344631	16308.020887	16222.740891	16229.205066	16544.206069	16670.568538	16548.371896	16622.119728	16622.119728				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	13519.229968	12991.913947	12376.563677	12171.444538	12246.573135	12109.787337	12204.407055	13134.964878	13967.317562	14246.576209	14469.975205	14331.930586	13388.832367	13053.020227	13053.020227				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	30762.002904	30780.305422	30727.21457	31015.297376	31108.779833	31240.080013	31344.883061	31543.72836	31506.196541	31395.704805	31286.039653	30854.276122	30839.203896	30946.131488	30946.131488				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	60314.015983	60433.773316	60510.577946	60509.585661	60281.365794	59900.124107	59530.958342	59186.92319	58715.901187	58443.785363	58142.457811	57730.248368	57672.826057	57710.097952	57710.097952				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	4742.986897	4941.651914	5136.435354	5314.542767	5197.850687	4869.432401	4590.050907	4354.606283	4096.872351	4118.380486	4271.869148	4221.928909	4288.84755	4337.544501	4337.544501				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	1538.146994	1536.131366	1534.537414	1527.56728	1524.477596	1528.979049	1529.251861	1528.121333	1532.738024	1529.225232	1526.441211	1527.480065	1521.056946	1515.690892	1515.690892				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	461.743151	460.960737	462.809932	463.617266	462.334214	459.990792	460.306051	458.355278	456.849059	457.168092	458.073384	457.800965	458.280882	458.401335	458.401335				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	3526.05911	3551.209891	3567.824086	3582.405387	3595.728946	3607.617177	3612.900714	3617.460389	3611.404097	3623.006214	3629.764036	3629.604279	3634.676069	3652.400688	3652.400688				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	1845.551329	1847.375119	1852.487045	1844.05076	1837.664598	1843.885736	1844.977493	1839.395284	1841.561366	1834.377391	1830.699751	1808.58362	1787.529943	1769.034546	1769.034546				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	20.919478	21.113043	21.073498	20.890294	20.958924	20.920841	20.693978	20.482368	20.439933	19.740587	19.833252	19.957351	20.237001	20.59219	20.59219				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	39	Southern Europe	3	150	Europe	Region								[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	12588.808541	12675.066543	12703.410319	12741.402616	12742.907415	12684.703618	12807.223207	12908.997145	12937.314076	13104.588923	13267.729307	13252.432892	13254.206006	13286.081161	13286.081161				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	7921.04672	7917.410564	7940.79794	7956.406305	7924.641862	7930.611466	7933.862912	7932.39456	7940.163829	7953.753504	7941.980338	7917.293887	7896.005402	7874.495331	7874.495331				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	171703.781051	171679.007004	171153.594531	170747.982365	169033.579414	167198.169862	165229.380061	163592.408159	161485.734876	160531.696182	159491.178851	157617.381934	156666.100983	156433.132341	156433.132341				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	895.325291	763.271664	695.205998	713.671887	683.233753	673.490795	643.79786	647.701918	590.139158	598.905646	606.086136	583.574371	589.534674	594.836387	594.836387				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	630.75646	631.584709	632.340536	630.767043	632.589762	632.491962	632.958338	631.759843	632.400916	633.035896	633.80878	633.6137	635.677053	638.154515	638.154515				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	449.597556	446.513544	446.792811	448.886254	450.083528	450.824688	452.623884	451.742696	449.357129	448.121665	447.787736	446.989531	445.94418	445.306384	445.306384				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
