goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1993	lowerbound_1993	upperbound_1993	value_1994	lowerbound_1994	upperbound_1994	value_1995	lowerbound_1995	upperbound_1995	value_1996	lowerbound_1996	upperbound_1996	value_1997	lowerbound_1997	upperbound_1997	value_1998	lowerbound_1998	upperbound_1998	value_1999	lowerbound_1999	upperbound_1999	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	value_2020	lowerbound_2020	upperbound_2020	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	136	Cayman Islands	5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.84565	0.83256	0.84984	0.84569	0.83294	0.84969	0.84556	0.83306	0.84929	0.84466	0.83303	0.84892	0.84392	0.83389	0.84835	0.84253	0.83304	0.84765	0.84136	0.83278	0.84657	0.84036	0.83202	0.84531	0.83915	0.83128	0.8441	0.83801	0.83047	0.84294	0.83712	0.82859	0.84186	0.83599	0.82818	0.84096	0.83527	0.82635	0.83993	0.83398	0.82489	0.83914	0.83306	0.82248	0.83836	0.83227	0.82159	0.83786	0.83137	0.81845	0.83712	0.8304	0.81708	0.83626	0.82948	0.81472	0.83656	0.82791	0.81255	0.83633	0.82747	0.81037	0.83645	0.82637	0.80807	0.83657	0.82499	0.80407	0.83694	0.82329	0.80312	0.83676	0.82241	0.80004	0.83775	0.82148	0.79771	0.83803	0.82051	0.79671	0.83836	0.81933	0.79329	0.8388	0.81933						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.93906	0.92973	0.94146	0.93891	0.93024	0.94115	0.93883	0.93113	0.94059	0.93869	0.93115	0.9402	0.93838	0.9317	0.93982	0.93814	0.93234	0.93966	0.93795	0.9324	0.93955	0.93778	0.93268	0.93945	0.93769	0.93301	0.93934	0.93748	0.93278	0.93923	0.93747	0.93252	0.93916	0.93742	0.93242	0.93909	0.93746	0.93212	0.93908	0.93759	0.93102	0.93897	0.93751	0.93082	0.93897	0.93743	0.93011	0.93899	0.93749	0.92995	0.93936	0.93734	0.92912	0.93964	0.93735	0.92832	0.94025	0.93732	0.92812	0.94066	0.93711	0.92785	0.94103	0.93715	0.92687	0.9413	0.93712	0.92643	0.94202	0.93709	0.9256	0.94251	0.93702	0.92513	0.94342	0.93701	0.92453	0.9435	0.93699	0.92391	0.94443	0.93695	0.92345	0.94501	0.93695						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	143	Central Asia	3	142	Asia	Region						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.94486	0.91624	0.94854	0.94431	0.91444	0.94797	0.94384	0.91255	0.94694	0.94327	0.91083	0.9463	0.9427	0.90751	0.94548	0.94217	0.90584	0.94501	0.94158	0.90234	0.94438	0.94105	0.90004	0.94373	0.94047	0.89673	0.94308	0.93984	0.89545	0.94254	0.9393	0.89327	0.9419	0.93884	0.89022	0.94122	0.93847	0.88969	0.94074	0.93817	0.88806	0.94272	0.93773	0.88546	0.94302	0.93749	0.88138	0.946	0.93708	0.87822	0.94792	0.93665	0.87677	0.94917	0.93628	0.87435	0.95025	0.93595	0.8712	0.95334	0.93536	0.86762	0.95562	0.93491	0.86602	0.95819	0.93494	0.863	0.96128	0.93422	0.86038	0.96175	0.9339	0.8569	0.96251	0.9334	0.8557	0.96536	0.93298	0.85373	0.96837	0.93262	0.85106	0.96999	0.93262						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.65404	0.65123	0.65594	0.65381	0.65123	0.65577	0.6533	0.64842	0.65549	0.65229	0.64489	0.65525	0.64922	0.64052	0.65493	0.64641	0.63676	0.65403	0.64246	0.63261	0.65059	0.63947	0.62785	0.64745	0.63572	0.62407	0.64396	0.63166	0.61994	0.64081	0.62965	0.61561	0.63822	0.62505	0.61138	0.63516	0.62204	0.60637	0.63166	0.61828	0.60302	0.62843	0.61532	0.59916	0.62567	0.6111	0.59438	0.6229	0.60843	0.58841	0.62002	0.60555	0.58557	0.61763	0.60193	0.57778	0.61633	0.59791	0.57138	0.61524	0.59428	0.56048	0.61442	0.5915	0.55455	0.61353	0.58833	0.54933	0.61237	0.58467	0.53968	0.61397	0.58045	0.53336	0.61341	0.57816	0.52486	0.61426	0.57426	0.51814	0.61389	0.57059	0.51211	0.61382	0.57059						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	145	Western Asia	3	142	Asia	Region						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.87606	0.87098	0.88015	0.87564	0.87089	0.87968	0.87474	0.86958	0.87868	0.87342	0.86657	0.87774	0.87117	0.86405	0.8767	0.8686	0.86154	0.87527	0.86482	0.85828	0.87175	0.86202	0.85493	0.86907	0.85912	0.85219	0.86546	0.8563	0.84862	0.86289	0.85324	0.84548	0.85999	0.85043	0.84287	0.8574	0.84708	0.83895	0.85485	0.84426	0.83541	0.85192	0.84134	0.83199	0.84885	0.83821	0.82788	0.84673	0.8358	0.82331	0.8437	0.83276	0.81864	0.84209	0.83057	0.81467	0.84038	0.8281	0.80924	0.83924	0.82523	0.80313	0.83893	0.82186	0.7989	0.83846	0.81917	0.79372	0.83778	0.81631	0.78884	0.8376	0.81495	0.78236	0.83747	0.81152	0.77788	0.83617	0.80885	0.77154	0.83594	0.80663	0.76781	0.83583	0.80663						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.92452	0.92357	0.92599	0.92421	0.92346	0.92537	0.92401	0.92313	0.92494	0.9237	0.92292	0.92454	0.92344	0.9227	0.9241	0.92317	0.92241	0.92377	0.92284	0.92218	0.92347	0.92252	0.92178	0.92317	0.92218	0.92158	0.92287	0.92184	0.92115	0.92252	0.92146	0.92082	0.92218	0.92113	0.92041	0.92184	0.92074	0.91991	0.92149	0.92037	0.91959	0.92103	0.91989	0.91903	0.92066	0.91948	0.91849	0.92019	0.9191	0.91797	0.91983	0.91869	0.91747	0.9195	0.91826	0.91693	0.91912	0.91794	0.9163	0.91877	0.91764	0.91595	0.91866	0.91737	0.91541	0.9186	0.91712	0.91508	0.91856	0.91693	0.91457	0.91858	0.91676	0.91429	0.91855	0.91649	0.91387	0.91856	0.91624	0.91293	0.91856	0.91604	0.91289	0.91854	0.91604						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	15	Northern Africa	3	2	Africa	Region						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.93341	0.92733	0.93764	0.93296	0.92741	0.93705	0.93199	0.92675	0.93579	0.93046	0.9246	0.93507	0.9286	0.92266	0.93404	0.92623	0.92028	0.93245	0.9237	0.91756	0.92943	0.92111	0.91488	0.92699	0.91826	0.912	0.9242	0.91571	0.90833	0.92173	0.91305	0.9058	0.91907	0.91031	0.90315	0.91654	0.9079	0.90057	0.9143	0.90536	0.89733	0.91192	0.9024	0.89354	0.90967	0.90049	0.88977	0.90822	0.89724	0.88702	0.90544	0.89594	0.88342	0.9039	0.89312	0.88011	0.90204	0.89061	0.87414	0.90114	0.88807	0.87033	0.90176	0.88549	0.86613	0.90044	0.8833	0.86198	0.89909	0.88087	0.85561	0.89952	0.87876	0.85206	0.89881	0.87666	0.84478	0.89835	0.87477	0.84284	0.89883	0.8717	0.8392	0.89774	0.8717						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	150	Europe	2	1	World	Region						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.91786	0.91412	0.91956	0.91746	0.9132	0.91909	0.91672	0.91211	0.9185	0.91505	0.90847	0.9178	0.91287	0.90544	0.91702	0.90996	0.90252	0.91634	0.90599	0.89895	0.91288	0.90345	0.89534	0.90996	0.90027	0.89179	0.90704	0.89722	0.88868	0.90407	0.894	0.88528	0.90135	0.89039	0.88097	0.89784	0.88775	0.87743	0.89526	0.88466	0.8743	0.89185	0.88164	0.86943	0.8899	0.87887	0.8663	0.88695	0.87536	0.86165	0.88506	0.8731	0.85613	0.88281	0.86942	0.85283	0.88146	0.86714	0.84487	0.88024	0.86416	0.84022	0.87981	0.8604	0.83449	0.87868	0.85728	0.82946	0.87825	0.85401	0.82307	0.87829	0.85085	0.81506	0.8769	0.84821	0.81023	0.87726	0.8461	0.80499	0.87665	0.84148	0.79771	0.87607	0.84148						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.85019	0.84305	0.85674	0.84932	0.84212	0.85508	0.84776	0.84086	0.85363	0.8456	0.83827	0.85284	0.84265	0.83455	0.85113	0.83958	0.83039	0.84969	0.83569	0.82693	0.84488	0.83248	0.82261	0.84071	0.82812	0.81888	0.8382	0.82439	0.81448	0.8339	0.82107	0.8105	0.83031	0.81679	0.80612	0.82637	0.81339	0.80287	0.82302	0.80976	0.79958	0.82074	0.80601	0.79459	0.81572	0.80242	0.78956	0.81393	0.79888	0.78488	0.81102	0.79565	0.77899	0.80809	0.79277	0.7726	0.80634	0.7889	0.7674	0.80366	0.78512	0.75921	0.8034	0.78088	0.75267	0.80204	0.77797	0.74905	0.80098	0.77443	0.73919	0.79997	0.77037	0.73459	0.79959	0.76819	0.73048	0.79868	0.76256	0.72279	0.79837	0.7585	0.7134	0.79748	0.7585						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.8239	0.81801	0.82996	0.82298	0.81789	0.82836	0.8217	0.81617	0.82675	0.81976	0.81397	0.82543	0.81769	0.81082	0.82352	0.81456	0.80712	0.82128	0.81126	0.80426	0.81747	0.8079	0.8004	0.81453	0.80399	0.79718	0.81062	0.80035	0.79329	0.8071	0.79728	0.78978	0.80362	0.79377	0.78539	0.80062	0.79056	0.78176	0.79745	0.78718	0.77787	0.79498	0.78386	0.77301	0.79122	0.78062	0.77149	0.78805	0.77745	0.76597	0.78596	0.77415	0.76164	0.78286	0.77097	0.75526	0.78049	0.7676	0.75139	0.77932	0.76387	0.74423	0.77693	0.76035	0.74153	0.77539	0.75732	0.73463	0.77424	0.75404	0.72932	0.77256	0.75039	0.72349	0.77163	0.74766	0.71617	0.77109	0.74289	0.71124	0.76985	0.74055	0.70507	0.76841	0.74055						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	16	American Samoa	4	61	Polynesia	Country	-170.7187269	-14.30587306	ASM	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.89184	0.86813	0.90841	0.89294	0.86948	0.90812	0.89288	0.87263	0.90764	0.89234	0.87206	0.90728	0.89091	0.87256	0.90558	0.88973	0.8698	0.90374	0.88748	0.86784	0.90106	0.88465	0.86549	0.89687	0.88223	0.86262	0.89498	0.88014	0.85925	0.89358	0.87653	0.85624	0.89013	0.87545	0.8504	0.88973	0.87271	0.84711	0.88882	0.87173	0.84243	0.88749	0.86895	0.83874	0.88587	0.86797	0.83574	0.88495	0.86671	0.83046	0.8844	0.8622	0.8238	0.88514	0.86122	0.82129	0.88664	0.8597	0.81293	0.88814	0.85773	0.80849	0.88673	0.85521	0.80147	0.88833	0.85277	0.79337	0.89039	0.85143	0.78663	0.8927	0.84969	0.77998	0.89422	0.84755	0.77139	0.89645	0.84571	0.76457	0.8983	0.84427	0.76047	0.90277	0.84427						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.77907	0.77506	0.78212	0.77868	0.77462	0.78175	0.77812	0.77415	0.78114	0.77744	0.77346	0.78055	0.77647	0.77252	0.7799	0.77531	0.77167	0.77909	0.77433	0.77005	0.77733	0.773	0.76902	0.77652	0.77172	0.76747	0.77523	0.77034	0.76613	0.7741	0.76894	0.76492	0.7727	0.76804	0.76358	0.77201	0.76687	0.76165	0.77054	0.76552	0.76035	0.76956	0.76437	0.75915	0.76855	0.76261	0.75682	0.76754	0.76153	0.75522	0.76661	0.76016	0.75358	0.76552	0.75879	0.75137	0.76457	0.75766	0.74891	0.76402	0.75644	0.74728	0.76367	0.75507	0.74393	0.76324	0.75367	0.74139	0.76283	0.75244	0.73852	0.76237	0.7512	0.73652	0.76203	0.74988	0.73501	0.76186	0.74864	0.73174	0.76159	0.7476	0.73015	0.76179	0.7476						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.85515	0.81156	0.88018	0.85455	0.81283	0.8747	0.85433	0.8159	0.86957	0.85192	0.81478	0.86587	0.84643	0.81293	0.86515	0.84343	0.8116	0.86464	0.83895	0.80765	0.85688	0.83335	0.80756	0.85196	0.82719	0.80146	0.84755	0.82366	0.7972	0.84655	0.81907	0.79305	0.83864	0.81434	0.78759	0.83473	0.81009	0.78008	0.83121	0.8064	0.77591	0.82615	0.80213	0.76712	0.82448	0.79636	0.75851	0.82063	0.793	0.75436	0.81679	0.78804	0.74438	0.81482	0.78407	0.73301	0.81644	0.77755	0.72856	0.8151	0.77255	0.7191	0.81645	0.7692	0.71151	0.81711	0.76623	0.69635	0.8215	0.75916	0.6858	0.82148	0.75676	0.67795	0.82472	0.75055	0.66556	0.82649	0.74497	0.66022	0.82824	0.74065	0.64238	0.82993	0.74065						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	175	Mayotte	5	14	Eastern Africa	Country	45.14015057	-12.82217691	MYT	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.96445	0.96117	0.96576	0.9643	0.96128	0.96553	0.96371	0.95861	0.96527	0.96299	0.954	0.96514	0.95948	0.95042	0.96494	0.95509	0.9456	0.96446	0.95089	0.94149	0.95989	0.94634	0.93684	0.95574	0.9419	0.9324	0.95123	0.93798	0.92785	0.94688	0.93329	0.92385	0.94264	0.92874	0.91915	0.93836	0.92499	0.91487	0.93406	0.92018	0.91033	0.92993	0.91563	0.90484	0.92535	0.91094	0.897	0.92096	0.90838	0.89232	0.9166	0.90506	0.88494	0.91358	0.90147	0.87703	0.91222	0.89614	0.86712	0.91206	0.89204	0.86029	0.91239	0.88752	0.85153	0.91242	0.88242	0.84542	0.91298	0.87903	0.83664	0.91304	0.87395	0.82898	0.91441	0.87085	0.8194	0.91443	0.86736	0.81413	0.9154	0.86169	0.80472	0.91491	0.86169						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
