series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	modeOfTransportation_code	modeOfTransportation_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	148	Chad	620445165.48814						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	15	Northern Africa	525617625.8861						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				3	2	Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	15	Northern Africa	110657082087.536						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				3	2	Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	15	Northern Africa	576851593.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				3	2	Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	15	Northern Africa	22764335562.2637						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				3	2	Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	15	Northern Africa	16541998125.1832						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				3	2	Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	150	Europe	46868223340.869						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	150	Europe	47580991664.3766						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	150	Europe	2026678440538.82						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	150	Europe	9001291386616.7						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	150	Europe	17813702947078.6						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	151	Eastern Europe	7155641612.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	151	Eastern Europe	945025344150.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	151	Eastern Europe	2950589170000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	151	Eastern Europe	123750904486.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	151	Eastern Europe	7189218990.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	152	Chile	1237960141.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	152	Chile	41534881646.6672						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	152	Chile	3861920403.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	152	Chile	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	152	Chile	1226441989.91						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	154	Northern Europe	7854255242.823						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	154	Northern Europe	8233141444.72481						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	154	Northern Europe	1787147671772.82						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	154	Northern Europe	5799287996944.46						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	154	Northern Europe	15754703027524.7						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	155	Western Europe	28885840958.846						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	155	Western Europe	29123376310.6518						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	155	Western Europe	641659993910.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	155	Western Europe	202416878672.241						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	155	Western Europe	114309864280.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	156	China	23323614700.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	156	China	7488230061615.75						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	156	China	34775465883.154						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	156	China	1444772366164.55						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	156	China	2786167106929.8						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	158	Other non-specified areas	9366859881.73864						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	30	Eastern Asia	Country					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	16	American Samoa	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	61	Polynesia	Country	-170.7187269	-14.30587306	ASM	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	16	American Samoa	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	61	Polynesia	Country	-170.7187269	-14.30587306	ASM	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	16	American Samoa	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	61	Polynesia	Country	-170.7187269	-14.30587306	ASM	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	162	Christmas Island	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	53	Australia and New Zealand	Country	105.6426067	-10.4882473	CXR	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	162	Christmas Island	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	53	Australia and New Zealand	Country	105.6426067	-10.4882473	CXR	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	162	Christmas Island	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	53	Australia and New Zealand	Country	105.6426067	-10.4882473	CXR	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	166	Cocos (Keeling) Islands	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	53	Australia and New Zealand	Country	96.82633757	-12.18600682	CCK	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	166	Cocos (Keeling) Islands	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	53	Australia and New Zealand	Country	96.82633757	-12.18600682	CCK	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	166	Cocos (Keeling) Islands	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	53	Australia and New Zealand	Country	96.82633757	-12.18600682	CCK	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	17	Middle Africa	72564899.93398						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	202	Sub-Saharan Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	17	Middle Africa	36878838402.3982						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	202	Sub-Saharan Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	17	Middle Africa	8528053457.26223						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	202	Sub-Saharan Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	17	Middle Africa	654826439.94166						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	202	Sub-Saharan Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	17	Middle Africa	84065844.60041						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	202	Sub-Saharan Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	170	Colombia	1273568638.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	170	Colombia	86454803799.5445						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	170	Colombia	1349446351.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	170	Colombia	15320033897.48						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	170	Colombia	6818534759.4968						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	174	Comoros	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	174	Comoros	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	174	Comoros	861101.11086						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	175	Mayotte	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	14	Eastern Africa	Country	45.14015057	-12.82217691	MYT	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	175	Mayotte	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	14	Eastern Africa	Country	45.14015057	-12.82217691	MYT	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	175	Mayotte	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	14	Eastern Africa	Country	45.14015057	-12.82217691	MYT	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	178	Congo	4597160.61898						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	178	Congo	1765218595.33873						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	178	Congo	4597160.61898						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
