goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),364,Iran (Islamic Republic of),4,34,Southern Asia,Country,54.19766348,32.74370885,IRN,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,0.0,0.0,40.83,48.0,52.0,59.81,62.67,77.0,79.0,79.0,,,,[2010-2013]: Iran Information Technology Organization // [2014-2018]: Information Technology Organization of Iran (ITO),,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),368,Iraq,4,145,Western Asia,Country,43.76606267,33.05013795,IRQ,1,1,,,"[2012, 2013, 2014, 2015, 2016, 2017, 2018]",2012,2018,7,PT,Percentage,G,Global,,,,,,25.0,25.0,60.0,55.0,73.0,85.59,94.57,94.57,,,[2014]: ITU estimate // [2018]: 0.94569999999999999,[2012-2013]: ITU estimate. // [2014-2015]: ITU estimate // [2016-2018]: Communications and Media Commission,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),372,Ireland,4,154,Northern Europe,Country,-7.121425272,53.25274054,IRL,1,1,,,"[2008, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,9,PT,Percentage,G,Global,,89.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,[2011]: HSPA coverage of households .Source: European Commission Study on broadband coverage 2011. // [2012-2014]: Estimate. // [2018]: Estimate,[2008]: OECD. // [2011]: Commission for Communications Regulation (ComReg) // [2012-2015]: Commission for Communications Regulation // [2016-2018]: ComReg,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),376,Israel,4,145,Western Asia,Country,34.62277992,31.06164552,ISR,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,,[2012]: 3G service is universal. // [2014]: ITU estimate,"[2010-2011]: Ministry of Communications. // [2012-2013,2015-2018]: Ministry of Communications // [2014]: ITU estimate",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),380,Italy,4,39,Southern Europe,Country,12.57022427,42.79917282,ITA,1,1,,,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,PT,Percentage,G,Global,,62.0,70.0,80.0,98.0,99.0,99.7,99.0,100.0,100.0,100.0,100.0,100.0,,,[2010]: (approx.) // [2011-2013]: Agcom estimates. // [2015-2018]: Source: AGCOM,"[2008-2013]: Ministry of ECONOMIC DEVELOPMENT - dep. of Communications // [2014,2016-2018]: AGCOM // [2015]: Ministry of Economic Development",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),384,Côte d'Ivoire,5,11,Western Africa,Country,-5.552690016,7.62211586,CIV,1,1,,,"[2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018]",2009,2018,9,PT,Percentage,G,Global,,,0.0,0.0,0.0,35.0,,43.56,45.75,56.25,67.0,70.0,70.0,,,"[2017]: [""La valeur affichĂŠe est celle de l'opĂŠrateur ORANGE qui dĂŠtient la plus large couverture. ""]",[2009-2011]: Agence des TĂŠlĂŠcommunications de CĂ´te d'Ivoire (ATCI) // [2012]: ITU estimate. // [2014-2015]: AutoritĂŠ de RĂŠgulation des TĂŠlĂŠcommunications/TIC // [2016-2018]: ARTCI,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),388,Jamaica,5,29,Caribbean,Country,-77.31068409,18.15616857,JAM,1,1,,,"[2014, 2015, 2016, 2017, 2018]",2014,2018,5,PT,Percentage,G,Global,,,,,,,,60.0,90.0,95.0,95.0,98.0,98.0,,,[2014]: ITU estimate,[2014]: ITU estimate // [2015-2018]: Office of Utilities Regulation,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),392,Japan,4,30,Eastern Asia,Country,139.2716103,36.6554539,JPN,1,1,,,"[2012, 2013, 2014, 2015, 2016, 2017, 2018]",2012,2018,7,PT,Percentage,G,Global,,,,,,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,,,,Ministry of Internal Affairs and Communications,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),398,Kazakhstan,4,143,Central Asia,Country,66.65359159,48.01963494,KAZ,1,1,,,"[2012, 2013, 2014, 2015, 2016, 2017, 2018]",2012,2018,7,PT,Percentage,G,Global,,,,,,45.73,59.0,59.0,72.7,86.8,87.5,87.9,87.9,,,[2013]: Based on data from the Ministry of Transport and Communications of the Republic of Kazakhstan: 9.7M people covered by 3G.,"[2012-2013]: ITU estimate. // [2014-2015]: The Committee for Communication, informatization and information of the Ministry for Investment and Development of the Republic of Kazakhstan // [2016-2018]: Ministry of Digital Development Innovation and Aerospace",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),4,Afghanistan,4,34,Southern Asia,Country,66.02688198,33.83160199,AFG,1,1,,,"[2013, 2014, 2015, 2016, 2017, 2018]",2013,2018,6,PT,Percentage,G,Global,,,,,,,28.0,35.0,32.0,24.0,46.0,55.0,55.0,,,,"[2013-2014]: Afghanistan Telecommunication Regulatory Authority , Ministry of Communications & Information Technology // [2015]: Afghanistan Telecommunication Regulatory Authority Ministry of Communications & Information Technology (MCIT) // [2016-2018]: Afghanistan Telecom Regulatory Authority",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),40,Austria,4,155,Western Europe,Country,14.14172472,47.58704857,AUT,1,1,,,"[2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2007,2018,11,PT,Percentage,G,Global,84.0,,96.0,96.0,96.0,96.0,96.0,97.0,98.0,98.0,98.0,98.0,98.0,,,[2009]: 3G coverage // [2010-2012]: 3G coverage,[2007]: OECD. // [2009-2012]: Rundfunk und Telekom Regulierungs-GmbH // [2013]: Austrian Regulatory Authority for Broadcasting and Telecommunications // [2014-2015]: ITU estimate. // [2016-2018]: RTR GmbH,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),400,Jordan,4,145,Western Asia,Country,37.13024774,30.65365973,JOR,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,50.0,70.0,90.0,98.0,99.0,99.0,97.5,99.2,99.8,99.8,,,,[2010-2015]: Telecommunications Regulatory Commission // [2016-2018]: The Telecommunications Regulatory Commission of Jordan,,_X: Data nature not available
