goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),706,Somalia,5,14,Eastern Africa,Country,46.20367477,4.406485729,SOM,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2009]: Out of 1 local breeds, 100% are of unknown status // [2010-2019]: Out of 18 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),710,South Africa,5,18,Southern Africa,Country,24.67184355,-29.99957544,ZAF,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,nan,nan,80.0,80.0,80.0,80.0,80.0,67.0,75.0,75.0,75.0,75.0,,,"[2000-2007]: Out of 31 local breeds, 94% are of unknown status // [2008]: Out of 31 local breeds, 97% are of unknown status // [2009]: Out of 31 local breeds, 100% are of unknown status // [2010]: Out of 63 local breeds, 100% are of unknown status // [2011-2015]: Out of 66 local breeds, 92% are of unknown status // [2016]: Out of 67 local breeds, 91% are of unknown status // [2017-2019]: Out of 68 local breeds, 88% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,"[2000-2002,2004-2008,2012-2015,2018-2019]: E: Estimated data // [2003,2011,2016-2017]: C: Country data // [2009-2010]: _X: Data nature not available"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),716,Zimbabwe,5,14,Eastern Africa,Country,29.86909584,-19.00075492,ZWE,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2009]: Out of 2 local breeds, 100% are of unknown status // [2010-2019]: Out of 4 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),72,Botswana,5,18,Southern Africa,Country,23.81380223,-22.18810073,BWA,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,50.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,,,"[2000-2009]: Out of 4 local breeds, 75% are of unknown status // [2010]: Out of 8 local breeds, 100% are of unknown status // [2011]: Out of 8 local breeds, 75% are of unknown status // [2012-2019]: Out of 9 local breeds, 56% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,"[2000-2009,2013-2019]: E: Estimated data // [2010]: _X: Data nature not available // [2011-2012]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),722,Small island developing States (SIDS),1,,,Group,,,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000]: Out of 41 local breeds, 98% are of unknown status // [2001]: Out of 43 local breeds, 98% are of unknown status // [2002]: Out of 49 local breeds, 98% are of unknown status // [2003]: Out of 52 local breeds, 98% are of unknown status // [2004]: Out of 54 local breeds, 98% are of unknown status // [2005-2009]: Out of 55 local breeds, 98% are of unknown status // [2010-2019]: Out of 234 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),724,Spain,4,39,Southern Europe,Country,-3.554078296,40.39211472,ESP,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,77.0,76.0,76.0,75.0,76.0,75.0,75.0,75.0,74.0,73.0,70.0,69.0,70.0,69.0,69.0,70.0,67.0,66.0,66.0,66.0,66.0,,,"[2000]: Out of 126 local breeds, 13% are of unknown status // [2001,2003]: Out of 134 local breeds, 10% are of unknown status // [2002,2004]: Out of 134 local breeds, 11% are of unknown status // [2005-2006]: Out of 136 local breeds, 13% are of unknown status // [2007]: Out of 142 local breeds, 15% are of unknown status // [2008]: Out of 143 local breeds, 18% are of unknown status // [2009]: Out of 154 local breeds, 12% are of unknown status // [2010]: Out of 196 local breeds, 29% are of unknown status // [2011]: Out of 204 local breeds, 27% are of unknown status // [2012]: Out of 204 local breeds, 30% are of unknown status // [2013]: Out of 205 local breeds, 29% are of unknown status // [2014]: Out of 206 local breeds, 27% are of unknown status // [2015,2017]: Out of 209 local breeds, 26% are of unknown status // [2016]: Out of 210 local breeds, 26% are of unknown status // [2018-2019]: Out of 212 local breeds, 25% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,[2000-2018]: C: Country data // [2019]: E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),728,South Sudan,5,14,Eastern Africa,Country,30.32618773,7.290839152,SSD,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),729,Sudan,4,15,Northern Africa,Country,29.95650159,16.02643066,SDN,0,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,,,"[2000-2001]: Out of 31 local breeds, 58% are of unknown status // [2002-2004]: Out of 31 local breeds, 84% are of unknown status // [2005-2009]: Out of 31 local breeds, 100% are of unknown status // [2010-2015]: Out of 35 local breeds, 97% are of unknown status // [2016-2017]: Out of 39 local breeds, 62% are of unknown status // [2018-2019]: Out of 49 local breeds, 35% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,"[2000-2004,2011-2015,2019]: E: Estimated data // [2005-2009]: _X: Data nature not available // [2010,2016-2018]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),732,Western Sahara,4,15,Northern Africa,Country,-13.13515523,24.66265342,ESH,0,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),740,Suriname,5,5,South America,Country,-55.90626394,4.132603197,SUR,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2009]: No information on local breeds // [2010-2019]: Out of 13 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
